Time,jersey_number,TeamA_Goals,TeamB_Goals,Team,numberGoals
9978,9,566,632, , 
9979,5,566,632, , 
9980,14,566,632, , 
9981,14,566,632, , 
9982,6,566,632, , 
9983,21,566,632, , 
9984,18,566,632, , 
9985,14,566,632, , 
9986,6,566,632, , 
9987,4,566,632, , 
9988,9,566,632, , 
9989,12,566,632, , 
9990,3,566,632, , 
9991,3,566,632, , 
9992,12,566,632, , 
9993,12,566,632, , 
9994,13,566,632, , 
9995,7,566,632, , 
9996,1,566,632, , 
9997,5,566,632, , 
9998,14,566,632, , 
9999,5,566,632, , 
10000,5,566,633, , 
10001,21,566,633, , 
10002,10,566,633, , 
10003,12,567,633, , 
10004,5,567,634, , 
10005,3,567,634, , 
10006,12,567,634, , 
10007,3,567,634, , 
10008,13,567,634, , 
10009,7,567,634, , 
10010,16,567,634, , 
10011,14,567,634, , 
10012,6,567,634, , 
10013,21,567,634, , 
10014,10,567,634, , 
10015,3,567,634, , 
10016,12,567,634, , 
10017,13,567,634, , 
10018,2,567,634, , 
10019,1,567,634, , 
10020,14,567,634, , 
10021,14,567,634, , 
10022,6,567,634, , 
10023,21,567,634, , 
10024,15,567,634, , 
10025,3,567,634, , 
10026,12,567,634, , 
10027,12,567,634, , 
10028,13,567,634, , 
10029,19,567,634, , 
10030,11,567,634, , 
10031,5,567,635, , 
10032,9,567,635, , 
10033,3,567,635, , 
10034,12,567,635, , 
10035,13,567,635, , 
10036,20,567,635, , 
10037,11,567,635, , 
10038,14,567,635, , 
10039,14,567,635, , 
10040,6,567,635, , 
10041,4,567,635, , 
10042,18,567,635, , 
10043,5,567,635, , 
10044,5,567,636, , 
10045,10,567,636, , 
10046,12,567,636, , 
10047,13,567,636, , 
10048,20,567,636, , 
10049,11,567,636, , 
10050,14,567,636, , 
10051,14,567,636, , 
10052,6,567,636, , 
10053,20,567,636, , 
10054,16,567,636, , 
10055,5,567,637, , 
10056,3,568,637, , 
10057,5,568,637, , 
10058,5,568,638, , 
10059,21,568,638, , 
10060,9,568,638, , 
10061,3,569,638, , 
10062,16,569,638, , 
10063,3,570,638, , 
10064,2,570,638, , 
10065,1,570,638, , 
10066,12,571,638, , 
10067,11,571,638, , 
10068,14,571,638, , 
10069,6,571,638, , 
10070,4,571,638, , 
10071,10,571,638, , 
10072,12,571,638, , 
10073,12,571,638, , 
10074,3,572,638, , 
10075,19,572,638, , 
10076,1,572,638, , 
10077,14,572,638, , 
10078,6,572,638, , 
10079,21,572,638, , 
10080,15,572,638, , 
10081,12,572,638, , 
10082,13,572,638, , 
10083,7,572,638, , 
10084,16,572,638, , 
10085,14,572,638, , 
10086,6,572,638, , 
10087,22,572,638, , 
10088,9,572,638, , 
10089,3,573,638, , 
10090,11,573,638, , 
10091,5,573,639, , 
10092,21,573,639, , 
10093,9,573,639, , 
10094,12,573,639, , 
10095,3,573,639, , 
10096,12,573,639, , 
10097,13,573,639, , 
10098,17,573,639, , 
10099,18,573,639, , 
10100,3,573,639, , 
10101,3,573,639, , 
10102,12,573,639, , 
10103,12,573,639, , 
10104,13,573,639, , 
10105,7,573,639, , 
10106,16,573,639, , 
10107,12,573,639, , 
10108,13,573,639, , 
10109,20,573,639, , 
10110,8,573,639, , 
10111,3,573,639, , 
10112,3,573,639, , 
10113,12,573,639, , 
10114,14,573,640, , 
10115,18,573,640, , 
10116,12,573,640, , 
10117,12,573,640, , 
10118,3,573,640, , 
10119,3,573,640, , 
10120,12,573,640, , 
10121,12,573,640, , 
10122,3,573,640, , 
10123,5,573,640, , 
10124,5,573,640, , 
10125,6,573,640, , 
10126,22,573,640, , 
10127,9,573,640, , 
10128,12,573,640, , 
10129,13,573,640, , 
10130,21,573,640, , 
10131,15,573,640, , 
10132,12,573,640, , 
10133,3,574,640, , 
10134,7,574,640, , 
10135,8,574,640, , 
10136,14,574,640, , 
10137,5,574,640, , 
10138,14,574,640, , 
10139,6,574,640, , 
10140,17,574,640, , 
10141,15,574,640, , 
10142,3,574,640, , 
10143,12,574,640, , 
10144,12,575,640, , 
10145,14,575,641, , 
10146,9,575,641, , 
10147,5,575,641, , 
10148,12,575,641, , 
10149,12,575,641, , 
10150,12,575,641, , 
10151,13,575,641, , 
10152,2,575,641, , 
10153,8,575,641, , 
10154,14,575,641, , 
10155,3,575,641, , 
10156,3,576,641, , 
10157,5,576,641, , 
10158,5,576,641, , 
10159,5,576,642, , 
10160,17,576,642, , 
10161,9,576,642, , 
10162,3,576,642, , 
10163,12,576,642, , 
10164,12,576,642, , 
10165,13,576,642, , 
10166,7,576,642, , 
10167,16,576,642, , 
10168,14,576,642, , 
10169,6,576,642, , 
10170,4,576,642, , 
10171,10,576,642, , 
10172,12,576,642, , 
10173,13,576,642, , 
10174,7,576,642, , 
10175,8,576,642, , 
10176,14,576,642, , 
10177,14,576,642, , 
10178,6,576,642, , 
10179,4,576,642, , 
10180,9,576,642, , 
10181,3,576,642, , 
10182,3,576,642, , 
10183,3,576,642, , 
10184,12,576,642, , 
10185,13,576,642, , 
10186,19,576,642, , 
10187,8,576,642, , 
10188,5,576,643, , 
10189,21,576,643, , 
10190,18,576,643, , 
10191,12,576,643, , 
10192,13,576,643, , 
10193,19,576,643, , 
10194,8,576,643, , 
10195,5,576,644, , 
10196,10,576,644, , 
10197,12,576,644, , 
10198,12,576,644, , 
10199,13,576,644, , 
10200,2,576,644, , 
10201,8,576,644, , 
10202,3,577,644, , 
10203,2,577,644, , 
10204,1,577,644, , 
10205,14,577,644, , 
10206,6,577,644, , 
10207,17,577,644, , 
10208,9,577,644, , 
10209,12,577,644, , 
10210,3,577,644, , 
10211,12,577,644, , 
10212,12,577,644, , 
10213,12,577,644, , 
10214,13,577,644, , 
10215,20,577,644, , 
10216,11,577,644, , 
10217,14,577,644, , 
10218,5,577,644, , 
10219,14,577,644, , 
10220,6,577,644, , 
10221,22,577,644, , 
10222,15,577,644, , 
10223,5,577,644, , 
10224,14,577,644, , 
10225,5,577,644, , 
10226,5,577,644, , 
10227,5,577,644, , 
10228,6,577,644, , 
10229,2,577,644, , 
10230,8,577,644, , 
10231,5,577,644, , 
10232,12,577,644, , 
10233,3,577,644, , 
10234,3,578,644, , 
10235,20,578,644, , 
10236,1,578,644, , 
10237,14,578,644, , 
10238,5,578,644, , 
10239,14,578,645, , 
10240,22,578,645, , 
10241,18,578,645, , 
10242,12,578,645, , 
10243,13,578,645, , 
10244,21,578,645, , 
10245,11,578,645, , 
10246,14,578,645, , 
10247,6,578,645, , 
10248,17,578,645, , 
10249,18,578,645, , 
10250,12,578,645, , 
10251,13,578,645, , 
10252,2,578,645, , 
10253,16,578,645, , 
10254,14,578,645, , 
10255,5,578,645, , 
10256,6,578,645, , 
10257,22,578,645, , 
10258,16,578,645, , 
10259,5,578,646, , 
10260,15,578,646, , 
10261,3,578,646, , 
10262,12,578,646, , 
10263,12,578,646, , 
10264,13,578,646, , 
10265,19,578,646, , 
10266,11,578,646, , 
10267,14,578,647, , 
10268,12,578,647, , 
10269,12,578,647, , 
10270,12,578,647, , 
10271,14,578,647, , 
10272,6,578,647, , 
10273,21,578,647, , 
10274,15,578,647, , 
10275,12,578,647, , 
10276,3,578,647, , 
10277,3,579,647, , 
10278,7,579,647, , 
10279,18,579,647, , 
10280,3,579,647, , 
10281,3,579,647, , 
10282,13,579,647, , 
10283,19,579,647, , 
10284,8,579,647, , 
10285,5,579,647, , 
10286,14,579,647, , 
10287,5,579,648, , 
10288,17,579,648, , 
10289,10,579,648, , 
10290,12,580,648, , 
10291,2,580,648, , 
10292,11,580,648, , 
10293,14,580,649, , 
10294,3,580,649, , 
10295,13,580,649, , 
10296,20,580,649, , 
10297,8,580,649, , 
10298,14,580,649, , 
10299,5,580,650, , 
10300,3,581,650, , 
10301,5,581,650, , 
10302,5,581,651, , 
10303,18,581,651, , 
10304,14,581,651, , 
10305,6,581,651, , 
10306,21,581,651, , 
10307,15,581,651, , 
10308,3,581,651, , 
10309,3,581,651, , 
10310,14,581,651, , 
10311,5,581,651, , 
10312,5,581,651, , 
10313,5,581,652, , 
10314,22,581,652, , 
10315,9,581,652, , 
10316,3,581,652, , 
10317,3,581,652, , 
10318,13,581,652, , 
10319,7,581,652, , 
10320,16,581,652, , 
10321,14,581,653, , 
10322,22,581,653, , 
10323,15,581,653, , 
10324,3,581,653, , 
10325,3,582,653, , 
10326,20,582,653, , 
10327,10,582,653, , 
10328,12,582,653, , 
10329,13,582,653, , 
10330,7,582,653, , 
10331,11,582,653, , 
10332,14,582,653, , 
10333,6,582,653, , 
10334,4,582,653, , 
10335,15,582,653, , 
10336,3,583,653, , 
10337,7,583,653, , 
10338,11,583,653, , 
10339,12,583,653, , 
10340,13,583,653, , 
10341,7,583,653, , 
10342,11,583,653, , 
10343,12,583,653, , 
10344,12,583,653, , 
10345,13,583,653, , 
10346,19,583,653, , 
10347,8,583,653, , 
10348,14,583,653, , 
10349,6,583,653, , 
10350,22,583,653, , 
10351,9,583,653, , 
10352,3,584,653, , 
10353,5,584,653, , 
10354,14,584,653, , 
10355,6,584,653, , 
10356,22,584,653, , 
10357,10,584,653, , 
10358,14,584,653, , 
10359,6,584,653, , 
10360,22,584,653, , 
10361,18,584,653, , 
10362,12,584,653, , 
10363,3,584,653, , 
10364,12,584,653, , 
10365,3,584,653, , 
10366,3,585,653, , 
10367,7,585,653, , 
10368,1,585,653, , 
10369,5,585,653, , 
10370,14,585,653, , 
10371,6,585,653, , 
10372,21,585,653, , 
10373,10,585,653, , 
10374,12,585,653, , 
10375,14,585,653, , 
10376,6,585,653, , 
10377,4,585,653, , 
10378,11,585,653, , 
10379,5,585,654, , 
10380,4,585,654, , 
10381,11,585,654, , 
10382,5,585,655, , 
10383,9,585,655, , 
10384,3,586,655, , 
10385,8,586,655, , 
10386,5,586,655, , 
10387,6,586,655, , 
10388,7,586,655, , 
10389,8,586,655, , 
10390,14,586,656, , 
10391,10,586,656, , 
10392,3,586,656, , 
10393,3,586,656, , 
10394,3,586,656, , 
10395,12,586,656, , 
10396,13,586,656, , 
10397,2,586,656, , 
10398,10,586,656, , 
10399,3,586,656, , 
10400,13,586,656, , 
10401,2,586,656, , 
10402,16,586,656, , 
10403,5,586,657, , 
10404,10,586,657, , 
10405,12,586,657, , 
10406,3,586,657, , 
10407,12,586,657, , 
10408,12,586,657, , 
10409,13,586,657, , 
10410,21,586,657, , 
10411,15,586,657, , 
10412,12,586,657, , 
10413,12,586,657, , 
10414,13,586,657, , 
10415,20,586,657, , 
10416,8,586,657, , 
10417,5,586,657, , 
10418,5,586,657, , 
10419,14,586,657, , 
10420,3,587,657, , 
10421,7,587,657, , 
10422,8,587,657, , 
10423,14,587,657, , 
10424,5,587,657, , 
10425,3,588,657, , 
10426,8,588,657, , 
10427,3,588,657, , 
10428,13,588,657, , 
10429,19,588,657, , 
10430,16,588,657, , 
10431,5,588,657, , 
10432,6,588,657, , 
10433,21,588,657, , 
10434,10,588,657, , 
10435,12,588,657, , 
10436,12,588,657, , 
10437,12,588,657, , 
10438,12,588,657, , 
10439,13,588,657, , 
10440,2,588,657, , 
10441,1,588,657, , 
10442,14,588,658, , 
10443,22,588,658, , 
10444,9,588,658, , 
10445,3,588,658, , 
10446,12,588,658, , 
10447,13,588,658, , 
10448,7,588,658, , 
10449,11,588,658, , 
10450,5,588,659, , 
10451,9,588,659, , 
10452,3,588,659, , 
10453,3,588,659, , 
10454,13,588,659, , 
10455,2,588,659, , 
10456,1,588,659, , 
10457,5,588,659, , 
10458,14,588,659, , 
10459,14,588,659, , 
10460,5,588,660, , 
10461,17,588,660, , 
10462,15,588,660, , 
10463,3,589,660, , 
10464,11,589,660, , 
10465,14,589,660, , 
10466,6,589,660, , 
10467,20,589,660, , 
10468,1,589,660, , 
10469,5,589,660, , 
10470,5,589,660, , 
10471,5,589,660, , 
10472,14,589,660, , 
10473,6,589,660, , 
10474,4,589,660, , 
10475,9,589,660, , 
10476,3,589,660, , 
10477,12,589,660, , 
10478,13,589,660, , 
10479,2,589,660, , 
10480,1,589,660, , 
10481,5,589,660, , 
10482,5,589,661, , 
10483,3,589,661, , 
10484,12,589,661, , 
10485,13,589,661, , 
10486,20,589,661, , 
10487,11,589,661, , 
10488,14,589,662, , 
10489,15,589,662, , 
10490,12,589,662, , 
10491,12,589,662, , 
10492,3,589,662, , 
10493,12,589,662, , 
10494,3,589,662, , 
10495,3,589,662, , 
10496,12,590,662, , 
10497,5,590,662, , 
10498,14,590,662, , 
10499,3,590,662, , 
10500,3,590,662, , 
10501,12,590,662, , 
10502,12,591,662, , 
10503,14,591,663, , 
10504,4,591,663, , 
10505,10,591,663, , 
10506,12,591,663, , 
10507,13,591,663, , 
10508,20,591,663, , 
10509,11,591,663, , 
10510,14,591,663, , 
10511,5,591,663, , 
10512,6,591,663, , 
10513,17,591,663, , 
10514,15,591,663, , 
10515,3,591,663, , 
10516,12,591,663, , 
10517,12,591,663, , 
10518,13,591,663, , 
10519,2,591,663, , 
10520,1,591,663, , 
10521,14,591,663, , 
10522,5,591,663, , 
10523,6,591,663, , 
10524,4,591,663, , 
10525,15,591,663, , 
10526,12,591,663, , 
10527,14,591,663, , 
10528,6,591,663, , 
10529,17,591,663, , 
10530,15,591,663, , 
10531,3,591,663, , 
10532,13,591,663, , 
10533,19,591,663, , 
10534,16,591,663, , 
10535,5,591,663, , 
10536,14,591,663, , 
10537,6,591,663, , 
10538,17,591,663, , 
10539,10,591,663, , 
10540,3,591,663, , 
10541,12,592,663, , 
10542,2,592,663, , 
10543,8,592,663, , 
10544,14,592,663, , 
10545,6,592,663, , 
10546,19,592,663, , 
10547,8,592,663, , 
10548,5,592,664, , 
10549,15,592,664, , 
10550,3,592,664, , 
10551,12,592,664, , 
10552,3,593,664, , 
10553,1,593,664, , 
10554,14,593,664, , 
10555,14,593,664, , 
10556,5,593,665, , 
10557,17,593,665, , 
10558,18,593,665, , 
10559,14,593,665, , 
10560,3,594,665, , 
10561,5,594,666, , 
10562,22,594,666, , 
10563,18,594,666, , 
10564,3,595,666, , 
10565,16,595,666, , 
10566,5,595,666, , 
10567,14,595,666, , 
10568,6,595,666, , 
10569,21,595,666, , 
10570,9,595,666, , 
10571,5,595,666, , 
10572,5,595,666, , 
10573,5,595,666, , 
10574,6,595,666, , 
10575,4,595,666, , 
10576,9,595,666, , 
10577,3,595,666, , 
10578,14,595,666, , 
10579,6,595,666, , 
10580,19,595,666, , 
10581,11,595,666, , 
10582,12,595,666, , 
10583,3,595,666, , 
10584,3,595,666, , 
10585,3,595,666, , 
10586,3,596,666, , 
10587,1,596,666, , 
10588,5,596,666, , 
10589,14,596,666, , 
10590,5,596,667, , 
10591,4,596,667, , 
10592,18,596,667, , 
10593,14,596,667, , 
10594,6,596,667, , 
10595,2,596,667, , 
10596,11,596,667, , 
10597,14,596,667, , 
10598,6,596,667, , 
10599,21,596,667, , 
10600,18,596,667, , 
10601,12,596,667, , 
10602,13,596,667, , 
10603,20,596,667, , 
10604,8,596,667, , 
10605,5,596,667, , 
10606,5,596,668, , 
10607,17,596,668, , 
10608,1,596,668, , 
10609,5,596,668, , 
10610,3,596,668, , 
10611,3,596,668, , 
10612,3,596,668, , 
10613,12,596,668, , 
10614,12,596,668, , 
10615,13,596,668, , 
10616,20,596,668, , 
10617,16,596,668, , 
10618,5,596,668, , 
10619,5,596,668, , 
10620,14,596,668, , 
10621,6,596,668, , 
10622,21,596,668, , 
10623,9,596,668, , 
10624,12,596,668, , 
10625,13,596,668, , 
10626,7,596,668, , 
10627,8,596,668, , 
10628,5,596,668, , 
10629,5,596,668, , 
10630,5,596,668, , 
10631,14,596,668, , 
10632,6,596,668, , 
10633,7,596,668, , 
10634,1,596,668, , 
10635,14,596,668, , 
10636,6,596,668, , 
10637,4,596,668, , 
10638,10,596,668, , 
10639,12,596,668, , 
10640,13,596,668, , 
10641,7,596,668, , 
10642,1,596,668, , 
10643,14,596,668, , 
10644,6,596,668, , 
10645,4,596,668, , 
10646,8,596,668, , 
10647,5,596,669, , 
10648,15,596,669, , 
10649,12,597,669, , 
10650,19,597,669, , 
10651,1,597,669, , 
10652,5,597,669, , 
10653,14,597,669, , 
10654,6,597,669, , 
10655,22,597,669, , 
10656,18,597,669, , 
10657,3,597,669, , 
10658,3,598,669, , 
10659,11,598,669, , 
10660,5,598,669, , 
10661,14,598,670, , 
10662,18,598,670, , 
10663,3,599,670, , 
10664,20,599,670, , 
10665,9,599,670, , 
10666,5,599,671, , 
10667,15,599,671, , 
10668,3,599,671, , 
10669,12,599,671, , 
10670,13,599,671, , 
10671,19,599,671, , 
10672,1,599,671, , 
10673,14,599,672, , 
10674,18,599,672, , 
10675,3,600,672, , 
10676,19,600,672, , 
10677,16,600,672, , 
10678,5,600,673, , 
10679,4,600,673, , 
10680,15,600,673, , 
10681,12,600,673, , 
10682,12,600,673, , 
10683,13,600,673, , 
10684,7,600,673, , 
10685,11,600,673, , 
10686,14,600,673, , 
10687,5,600,674, , 
10688,10,600,674, , 
10689,3,600,674, , 
10690,3,601,674, , 
10691,20,601,674, , 
10692,16,601,674, , 
10693,12,602,674, , 
10694,8,602,674, , 
10695,14,602,675, , 
10696,15,602,675, , 
10697,3,602,675, , 
10698,3,602,675, , 
10699,5,602,675, , 
10700,5,602,675, , 
10701,5,602,676, , 
10702,17,602,676, , 
10703,9,602,676, , 
10704,12,602,676, , 
10705,13,602,676, , 
10706,19,602,676, , 
10707,16,602,676, , 
10708,14,602,676, , 
10709,6,602,676, , 
10710,4,602,676, , 
10711,15,602,676, , 
10712,12,602,676, , 
10713,12,602,676, , 
10714,5,602,676, , 
10715,14,602,676, , 
10716,6,602,676, , 
10717,4,602,676, , 
10718,18,602,676, , 
10719,3,602,676, , 
10720,12,602,676, , 
10721,13,602,676, , 
10722,7,602,676, , 
10723,8,602,676, , 
10724,14,602,676, , 
10725,5,602,677, , 
10726,12,602,677, , 
10727,13,602,677, , 
10728,20,602,677, , 
10729,8,602,677, , 
10730,5,602,677, , 
10731,14,602,677, , 
10732,6,602,677, , 
10733,4,602,677, , 
10734,18,602,677, , 
10735,5,602,677, , 
10736,5,602,678, , 
10737,22,602,678, , 
10738,9,602,678, , 
10739,3,603,678, , 
10740,2,603,678, , 
10741,18,603,678, , 
10742,3,603,678, , 
10743,12,603,678, , 
10744,3,603,678, , 
10745,13,603,678, , 
10746,20,603,678, , 
10747,16,603,678, , 
10748,3,604,678, , 
10749,2,604,678, , 
10750,1,604,678, , 
10751,14,604,678, , 
10752,5,604,679, , 
10753,17,604,679, , 
10754,15,604,679, , 
10755,3,604,679, , 
10756,13,604,679, , 
10757,2,604,679, , 
10758,1,604,679, , 
10759,3,604,679, , 
10760,3,605,679, , 
10761,2,605,679, , 
10762,1,605,679, , 
10763,14,605,679, , 
10764,14,605,679, , 
10765,12,605,679, , 
10766,14,605,679, , 
10767,6,605,679, , 
10768,22,605,679, , 
10769,9,605,679, , 
10770,12,605,679, , 
10771,13,605,679, , 
10772,2,605,679, , 
10773,1,605,679, , 
10774,5,605,679, , 
10775,14,605,679, , 
10776,5,605,679, , 
10777,6,605,679, , 
10778,17,605,679, , 
10779,10,605,679, , 
10780,3,606,679, , 
10781,1,606,679, , 
10782,14,606,679, , 
10783,6,606,679, , 
10784,4,606,679, , 
10785,11,606,679, , 
10786,3,606,679, , 
10787,5,606,679, , 
10788,5,606,679, , 
10789,5,606,679, , 
10790,14,606,679, , 
10791,6,606,679, , 
10792,17,606,679, , 
10793,18,606,679, , 
10794,5,606,679, , 
10795,14,606,679, , 
10796,6,606,679, , 
10797,4,606,679, , 
10798,9,606,679, , 
10799,12,607,679, , 
10800,7,607,679, , 
10801,16,607,679, , 
10802,14,607,680, , 
10803,22,607,680, , 
10804,10,607,680, , 
10805,12,608,680, , 
10806,20,608,680, , 
10807,8,608,680, , 
10808,5,608,681, , 
10809,9,608,681, , 
10810,5,608,681, , 
10811,14,608,681, , 
10812,6,608,681, , 
10813,17,608,681, , 
10814,9,608,681, , 
10815,5,608,681, , 
10816,14,608,681, , 
10817,5,608,681, , 
10818,5,608,682, , 
10819,4,608,682, , 
10820,9,608,682, , 
10821,3,608,682, , 
10822,13,608,682, , 
10823,20,608,682, , 
10824,8,608,682, , 
10825,14,608,682, , 
10826,6,608,682, , 
10827,17,608,682, , 
10828,8,608,682, , 
10829,5,608,682, , 
10830,5,608,683, , 
10831,22,608,683, , 
10832,10,608,683, , 
10833,12,608,683, , 
10834,13,608,683, , 
10835,19,608,683, , 
10836,11,608,683, , 
10837,5,608,683, , 
10838,14,608,683, , 
10839,6,608,683, , 
10840,4,608,683, , 
10841,9,608,683, , 
10842,3,609,683, , 
10843,14,609,684, , 
10844,15,609,684, , 
10845,12,610,684, , 
10846,19,610,684, , 
10847,1,610,684, , 
10848,14,610,685, , 
10849,17,610,685, , 
10850,10,610,685, , 
10851,3,611,685, , 
10852,8,611,685, , 
10853,5,611,685, , 
10854,14,611,685, , 
10855,6,611,685, , 
10856,22,611,685, , 
10857,9,611,685, , 
10858,12,611,685, , 
10859,12,611,685, , 
10860,3,611,685, , 
10861,3,612,685, , 
10862,20,612,685, , 
10863,16,612,685, , 
10864,5,612,686, , 
10865,18,612,686, , 
10866,3,613,686, , 
10867,14,613,686, , 
10868,6,613,686, , 
10869,21,613,686, , 
10870,10,613,686, , 
10871,3,613,686, , 
10872,3,614,686, , 
10873,16,614,686, , 
10874,12,614,686, , 
10875,13,614,686, , 
10876,19,614,686, , 
10877,8,614,686, , 
10878,14,614,687, , 
10879,18,614,687, , 
10880,3,615,687, , 
10881,14,615,687, , 
10882,5,615,687, , 
10883,5,615,687, , 
10884,12,615,687, , 
10885,13,615,687, , 
10886,2,615,687, , 
10887,1,615,687, , 
10888,14,615,687, , 
10889,6,615,687, , 
10890,22,615,687, , 
10891,10,615,687, , 
10892,12,615,687, , 
10893,3,616,687, , 
10894,19,616,687, , 
10895,8,616,687, , 
10896,5,616,687, , 
10897,14,616,687, , 
10898,6,616,687, , 
10899,4,616,687, , 
10900,11,616,687, , 
10901,5,616,687, , 
10902,6,616,687, , 
10903,4,616,687, , 
10904,10,616,687, , 
10905,12,616,687, , 
10906,3,616,687, , 
10907,3,616,687, , 
10908,12,616,687, , 
10909,13,616,687, , 
10910,7,616,687, , 
10911,1,616,687, , 
10912,14,616,687, , 
10913,14,616,687, , 
10914,6,616,687, , 
10915,21,616,687, , 
10916,16,616,687, , 
10917,14,616,687, , 
10918,14,616,687, , 
10919,14,616,687, , 
10920,6,616,687, , 
10921,17,616,687, , 
10922,15,616,687, , 
10923,12,616,687, , 
10924,13,616,687, , 
10925,2,616,687, , 
10926,16,616,687, , 
10927,14,616,687, , 
10928,5,616,687, , 
10929,5,616,687, , 
10930,14,616,687, , 
10931,14,616,688, , 
10932,17,616,688, , 
10933,15,616,688, , 
10934,12,617,688, , 
10935,1,617,688, , 
10936,14,617,689, , 
10937,18,617,689, , 
10938,3,617,689, , 
10939,3,617,689, , 
10940,3,617,689, , 
10941,3,617,689, , 
10942,3,617,689, , 
10943,13,617,689, , 
10944,19,617,689, , 
10945,11,617,689, , 
10946,5,617,690, , 
10947,10,617,690, , 
10948,12,617,690, , 
10949,13,617,690, , 
10950,7,617,690, , 
10951,8,617,690, , 
10952,14,617,690, , 
10953,6,617,690, , 
10954,4,617,690, , 
10955,15,617,690, , 
10956,5,617,691, , 
10957,18,617,691, , 
10958,3,618,691, , 
10959,1,618,691, , 
10960,5,618,691, , 
10961,12,618,691, , 
10962,12,618,691, , 
10963,13,618,691, , 
10964,21,618,691, , 
10965,10,618,691, , 
10966,3,619,691, , 
10967,5,619,691, , 
10968,6,619,691, , 
10969,21,619,691, , 
10970,10,619,691, , 
10971,12,619,691, , 
10972,13,619,691, , 
10973,7,619,691, , 
10974,1,619,691, , 
10975,14,619,691, , 
10976,6,619,691, , 
10977,4,619,691, , 
10978,9,619,691, , 
10979,12,619,691, , 
10980,13,619,691, , 
10981,7,619,691, , 
10982,8,619,691, , 
10983,12,619,691, , 
10984,3,620,691, , 
10985,14,620,691, , 
10986,14,620,691, , 
10987,6,620,691, , 
10988,17,620,691, , 
10989,18,620,691, , 
10990,3,620,691, , 
10991,12,620,691, , 
10992,13,620,691, , 
10993,20,620,691, , 
10994,1,620,691, , 
10995,14,620,691, , 
10996,6,620,691, , 
10997,17,620,691, , 
10998,9,620,691, , 
10999,5,620,691, , 
11000,5,620,692, , 
11001,22,620,692, , 
11002,9,620,692, , 
11003,3,620,692, , 
11004,13,620,692, , 
11005,19,620,692, , 
11006,18,620,692, , 
11007,12,620,692, , 
11008,13,620,692, , 
11009,2,620,692, , 
11010,10,620,692, , 
11011,3,621,692, , 
11012,19,621,692, , 
11013,1,621,692, , 
11014,14,621,692, , 
11015,6,621,692, , 
11016,22,621,692, , 
11017,15,621,692, , 
11018,3,622,692, , 
11019,20,622,692, , 
11020,1,622,692, , 
11021,14,622,692, , 
11022,5,622,693, , 
11023,15,622,693, , 
11024,5,622,693, , 
11025,14,622,693, , 
11026,5,622,693, , 
11027,14,622,693, , 
11028,6,622,693, , 
11029,21,622,693, , 
11030,18,622,693, , 
11031,3,622,693, , 
11032,13,622,693, , 
11033,19,622,693, , 
11034,8,622,693, , 
11035,14,622,693, , 
11036,5,622,693, , 
11037,14,622,693, , 
11038,6,622,693, , 
11039,2,622,693, , 
11040,1,622,693, , 
11041,14,622,693, , 
11042,5,622,693, , 
11043,14,622,693, , 
11044,5,622,694, , 
11045,17,622,694, , 
11046,9,622,694, , 
11047,3,623,694, , 
11048,11,623,694, , 
11049,14,623,694, , 
11050,12,623,694, , 
11051,12,623,694, , 
11052,13,623,694, , 
11053,22,623,694, , 
11054,9,623,694, , 
11055,3,624,694, , 
11056,19,624,694, , 
11057,1,624,694, , 
11058,5,624,694, , 
11059,5,624,694, , 
11060,14,624,694, , 
11061,5,624,695, , 
11062,18,624,695, , 
11063,12,625,695, , 
11064,5,625,695, , 
11065,6,625,695, , 
11066,17,625,695, , 
11067,8,625,695, , 
11068,14,625,695, , 
11069,6,625,695, , 
11070,20,625,695, , 
11071,11,625,695, , 
11072,5,625,695, , 
11073,5,625,696, , 
11074,21,625,696, , 
11075,9,625,696, , 
11076,12,625,696, , 
11077,13,625,696, , 
11078,20,625,696, , 
11079,1,625,696, , 
11080,12,625,696, , 
11081,3,625,696, , 
11082,12,625,696, , 
11083,13,625,696, , 
11084,4,625,696, , 
11085,18,625,696, , 
11086,3,625,696, , 
11087,13,625,696, , 
11088,2,625,696, , 
11089,8,625,696, , 
11090,14,625,696, , 
11091,6,625,696, , 
11092,22,625,696, , 
11093,18,625,696, , 
11094,12,625,696, , 
11095,13,625,696, , 
11096,19,625,696, , 
11097,15,625,696, , 
11098,3,626,696, , 
11099,20,626,696, , 
11100,11,626,696, , 
11101,14,626,696, , 
11102,6,626,696, , 
11103,20,626,696, , 
11104,1,626,696, , 
11105,14,626,696, , 
11106,6,626,696, , 
11107,22,626,696, , 
11108,10,626,696, , 
11109,12,626,696, , 
11110,12,626,696, , 
11111,12,626,696, , 
11112,3,626,696, , 
11113,3,627,696, , 
11114,8,627,696, , 
11115,14,627,696, , 
11116,6,627,696, , 
11117,21,627,696, , 
11118,18,627,696, , 
11119,12,627,696, , 
11120,3,628,696, , 
11121,16,628,696, , 
11122,14,628,696, , 
11123,6,628,696, , 
11124,4,628,696, , 
11125,1,628,696, , 
11126,14,628,696, , 
11127,5,628,696, , 
11128,6,628,696, , 
11129,2,628,696, , 
11130,16,628,696, , 
11131,14,628,696, , 
11132,6,628,696, , 
11133,17,628,696, , 
11134,9,628,696, , 
11135,3,628,696, , 
11136,12,628,696, , 
11137,14,628,696, , 
11138,5,628,697, , 
11139,22,628,697, , 
11140,15,628,697, , 
