Time,jersey_number,TeamA_Goals,TeamB_Goals,Team,numberGoals
11919,3,686,739,A, 
11920,19,686,739,B, 
11921,1,686,739,B, 
11922,5,686,739,B, 
11923,5,686,739,B, 
11924,5,686,739,B, 
11925,14,686,739,B, 
11926,14,686,739,B, 
11927,5,686,740,B, 
11928,4,686,740,B, 
11929,15,686,740,B, 
11930,3,687,740,A, 
11931,14,687,740,B, 
11932,5,687,740,B, 
11933,14,687,740,B, 
11934,5,687,740,B, 
11935,6,687,740,B, 
11936,4,687,740,B, 
11937,15,687,740,B, 
11938,12,687,740,A, 
11939,13,687,740,A, 
11940,20,687,740,B, 
11941,1,687,740,B, 
11942,3,687,740,A, 
11943,3,687,740,A, 
11944,3,687,740,A, 
11945,12,687,740,A, 
11946,12,687,740,A, 
11947,13,687,740,A, 
11948,19,687,740,B, 
11949,8,687,740,B, 
11950,14,687,741,B, 
11951,15,687,741,B, 
11952,3,687,741,A, 
11953,3,688,741,A, 
11954,8,688,741,B, 
11955,5,688,741,B, 
11956,5,688,741,B, 
11957,12,688,741,A, 
11958,14,688,741,B, 
11959,6,688,741,B, 
11960,21,688,741,B, 
11961,10,688,741,B, 
11962,12,688,741,A, 
11963,3,689,741,A, 
11964,2,689,741,B, 
11965,15,689,741,B, 
11966,3,689,741,A, 
11967,12,689,741,A, 
11968,3,690,741,A, 
11969,14,690,741,B, 
11970,5,690,742,B, 
11971,15,690,742,B, 
11972,12,690,742,A, 
11973,3,691,742,A, 
11974,5,691,742,B, 
11975,5,691,743,B, 
11976,21,691,743,B, 
11977,15,691,743,B, 
11978,3,691,743,A, 
11979,12,691,743,A, 
11980,13,691,743,A, 
11981,20,691,743,B, 
11982,11,691,743,B, 
11983,5,691,743,B, 
11984,14,691,743,B, 
11985,5,691,743,B, 
11986,6,691,743,B, 
11987,4,691,743,B, 
11988,15,691,743,B, 
11989,12,691,743,A, 
11990,3,691,743,A, 
11991,12,691,743,A, 
11992,13,691,743,A, 
11993,19,691,743,B, 
11994,1,691,743,B, 
11995,5,691,744,B, 
11996,21,691,744,B, 
11997,18,691,744,B, 
11998,3,691,744,A, 
11999,14,691,744,B, 
12000,5,691,744,B, 
12001,3,692,744,A, 
12002,8,692,744,B, 
12003,14,692,744,B, 
12004,6,692,744,B, 
12005,17,692,744,B, 
12006,15,692,744,B, 
12007,3,692,744,A, 
12008,3,692,744,A, 
12009,12,692,744,A, 
12010,12,692,744,A, 
12011,12,692,744,A, 
12012,13,692,744,A, 
12013,2,692,744,B, 
12014,16,692,744,B, 
12015,5,692,745,B, 
12016,3,692,745,A, 
12017,13,692,745,A, 
12018,19,692,745,B, 
12019,11,692,745,B, 
12020,5,692,746,B, 
12021,12,692,746,A, 
12022,13,692,746,A, 
12023,19,692,746,B, 
12024,15,692,746,B, 
12025,3,693,746,A, 
12026,8,693,746,B, 
12027,5,693,746,B, 
12028,14,693,746,B, 
12029,5,693,746,B, 
12030,5,693,747,B, 
12031,3,694,747,A, 
12032,14,694,747,B, 
12033,14,694,747,B, 
12034,6,694,747,B, 
12035,21,694,747,B, 
12036,18,694,747,B, 
12037,12,694,747,A, 
12038,13,694,747,A, 
12039,7,694,747,B, 
12040,11,694,747,B, 
12041,5,694,748,B, 
12042,12,694,748,A, 
12043,14,694,749,B, 
12044,4,694,749,B, 
12045,10,694,749,B, 
12046,12,694,749,A, 
12047,13,694,749,A, 
12048,7,694,749,B, 
12049,1,694,749,B, 
12050,14,694,750,B, 
12051,18,694,750,B, 
12052,14,694,750,B, 
12053,6,694,750,B, 
12054,21,694,750,B, 
12055,9,694,750,B, 
12056,5,694,750,B, 
12057,14,694,751,B, 
12058,15,694,751,B, 
12059,12,694,751,A, 
12060,13,694,751,A, 
12061,19,694,751,B, 
12062,1,694,751,B, 
12063,14,694,752,B, 
12064,15,694,752,B, 
12065,3,695,752,A, 
12066,11,695,752,B, 
12067,14,695,752,B, 
12068,6,695,752,B, 
12069,4,695,752,B, 
12070,10,695,752,B, 
12071,3,695,752,A, 
12072,3,695,752,A, 
12073,12,695,752,A, 
12074,12,695,752,A, 
12075,13,695,752,A, 
12076,2,695,752,B, 
12077,16,695,752,B, 
12078,5,695,752,B, 
12079,14,695,752,B, 
12080,14,695,752,B, 
12081,6,695,752,B, 
12082,19,695,752,B, 
12083,9,695,752,B, 
12084,3,696,752,A, 
12085,14,696,752,B, 
12086,6,696,752,B, 
12087,4,696,752,B, 
12088,16,696,752,B, 
12089,14,696,752,B, 
12090,6,696,752,B, 
12091,22,696,752,B, 
12092,10,696,752,B, 
12093,12,696,752,A, 
12094,12,696,752,A, 
12095,13,696,752,A, 
12096,7,696,752,B, 
12097,1,696,752,B, 
12098,5,696,752,B, 
12099,5,696,752,B, 
12100,6,696,752,B, 
12101,20,696,752,B, 
12102,11,696,752,B, 
12103,14,696,753,B, 
12104,21,696,753,B, 
12105,15,696,753,B, 
12106,3,697,753,A, 
12107,2,697,753,B, 
12108,16,697,753,B, 
12109,14,697,753,B, 
12110,6,697,753,B, 
12111,4,697,753,B, 
12112,9,697,753,B, 
12113,12,697,753,A, 
12114,3,698,753,A, 
12115,8,698,753,B, 
12116,14,698,753,B, 
12117,6,698,753,B, 
12118,20,698,753,B, 
12119,11,698,753,B, 
12120,14,698,753,B, 
12121,14,698,754,B, 
12122,10,698,754,B, 
12123,12,698,754,A, 
12124,13,698,754,A, 
12125,20,698,754,B, 
12126,16,698,754,B, 
12127,14,698,754,B, 
12128,6,698,754,B, 
12129,22,698,754,B, 
12130,8,698,754,B, 
12131,5,698,754,B, 
12132,5,698,754,B, 
12133,5,698,754,B, 
12134,6,698,754,B, 
12135,4,698,754,B, 
12136,18,698,754,B, 
12137,12,698,754,A, 
12138,13,698,754,A, 
12139,2,698,754,B, 
12140,11,698,754,B, 
12141,14,698,754,B, 
12142,6,698,754,B, 
12143,4,698,754,B, 
12144,10,698,754,B, 
12145,12,699,754,A, 
12146,14,699,754,B, 
12147,5,699,754,B, 
12148,6,699,754,B, 
12149,17,699,754,B, 
12150,10,699,754,B, 
12151,12,699,754,A, 
12152,13,699,754,A, 
12153,20,699,754,B, 
12154,1,699,754,B, 
12155,5,699,754,B, 
12156,14,699,754,B, 
12157,6,699,754,B, 
12158,21,699,754,B, 
12159,18,699,754,B, 
12160,12,699,754,A, 
12161,5,699,754,B, 
12162,5,699,754,B, 
12163,14,699,754,B, 
12164,5,699,754,B, 
12165,6,699,754,B, 
12166,4,699,754,B, 
12167,18,699,754,B, 
12168,14,699,754,B, 
12169,5,699,754,B, 
12170,14,699,755,B, 
12171,18,699,755,B, 
12172,12,699,755,A, 
12173,12,699,755,A, 
12174,12,699,755,A, 
12175,12,699,755,A, 
12176,13,699,755,A, 
12177,7,699,755,B, 
12178,1,699,755,B, 
12179,14,699,755,B, 
12180,14,699,756,B, 
12181,4,699,756,B, 
12182,18,699,756,B, 
12183,3,699,756,A, 
12184,13,699,756,A, 
12185,19,699,756,B, 
12186,11,699,756,B, 
12187,14,699,756,B, 
12188,6,699,756,B, 
12189,20,699,756,B, 
12190,11,699,756,B, 
12191,14,699,756,B, 
12192,14,699,756,B, 
12193,14,699,756,B, 
12194,5,699,756,B, 
12195,14,699,756,B, 
12196,5,699,757,B, 
12197,4,699,757,B, 
12198,18,699,757,B, 
12199,3,699,757,A, 
12200,12,699,757,A, 
12201,13,699,757,A, 
12202,20,699,757,B, 
12203,1,699,757,B, 
12204,14,699,757,B, 
12205,6,699,757,B, 
12206,19,699,757,B, 
12207,8,699,757,B, 
12208,14,699,758,B, 
12209,4,699,758,B, 
12210,9,699,758,B, 
12211,12,699,758,A, 
12212,12,699,758,A, 
12213,12,699,758,A, 
12214,13,699,758,A, 
12215,7,699,758,B, 
12216,1,699,758,B, 
12217,5,699,759,B, 
12218,3,699,759,A, 
12219,3,699,759,A, 
12220,3,699,759,A, 
12221,3,700,759,A, 
12222,11,700,759,B, 
12223,3,701,759,A, 
12224,2,701,759,B, 
12225,11,701,759,B, 
12226,14,701,759,B, 
12227,5,701,760,B, 
12228,17,701,760,B, 
12229,10,701,760,B, 
12230,12,701,760,A, 
12231,5,701,760,B, 
12232,5,701,760,B, 
12233,14,701,760,B, 
12234,6,701,760,B, 
12235,17,701,760,B, 
12236,10,701,760,B, 
12237,3,702,760,A, 
12238,7,702,760,B, 
12239,11,702,760,B, 
12240,5,702,761,B, 
12241,18,702,761,B, 
12242,5,702,761,B, 
12243,5,702,761,B, 
12244,14,702,761,B, 
12245,5,702,761,B, 
12246,6,702,761,B, 
12247,21,702,761,B, 
12248,9,702,761,B, 
12249,12,702,761,A, 
12250,12,702,761,A, 
12251,13,702,761,A, 
12252,7,702,761,B, 
12253,11,702,761,B, 
12254,5,702,762,B, 
12255,9,702,762,B, 
12256,3,703,762,A, 
12257,1,703,762,B, 
12258,5,703,762,B, 
12259,6,703,762,B, 
12260,17,703,762,B, 
12261,15,703,762,B, 
12262,3,704,762,A, 
12263,19,704,762,B, 
12264,9,704,762,B, 
12265,3,704,762,A, 
12266,13,704,762,A, 
12267,22,704,762,B, 
12268,15,704,762,B, 
12269,12,704,762,A, 
12270,14,704,763,B, 
12271,4,704,763,B, 
12272,9,704,763,B, 
12273,12,704,763,A, 
12274,13,704,763,A, 
12275,2,704,763,B, 
12276,8,704,763,B, 
12277,14,704,763,B, 
12278,6,704,763,B, 
12279,4,704,763,B, 
12280,10,704,763,B, 
12281,12,704,763,A, 
12282,3,705,763,A, 
12283,19,705,763,B, 
12284,1,705,763,B, 
12285,3,705,763,A, 
12286,12,705,763,A, 
12287,3,706,763,A, 
12288,1,706,763,B, 
12289,5,706,763,B, 
12290,5,706,763,B, 
12291,5,706,763,B, 
12292,5,706,763,B, 
12293,12,707,763,A, 
12294,20,707,763,B, 
12295,16,707,763,B, 
12296,12,707,763,A, 
12297,13,707,763,A, 
12298,22,707,763,B, 
12299,10,707,763,B, 
12300,3,708,763,A, 
12301,16,708,763,B, 
12302,5,708,764,B, 
12303,21,708,764,B, 
12304,10,708,764,B, 
12305,3,709,764,A, 
12306,11,709,764,B, 
12307,14,709,764,B, 
12308,6,709,764,B, 
12309,19,709,764,B, 
12310,16,709,764,B, 
12311,5,709,764,B, 
12312,14,709,764,B, 
12313,14,709,764,B, 
12314,6,709,764,B, 
12315,17,709,764,B, 
12316,18,709,764,B, 
12317,3,709,764,A, 
12318,3,709,764,A, 
12319,3,709,764,A, 
12320,12,709,764,A, 
12321,13,709,764,A, 
12322,7,709,764,B, 
12323,16,709,764,B, 
12324,14,709,764,B, 
12325,6,709,764,B, 
12326,17,709,764,B, 
12327,10,709,764,B, 
12328,12,709,764,A, 
12329,13,709,764,A, 
12330,20,709,764,B, 
12331,8,709,764,B, 
12332,3,710,764,A, 
12333,11,710,764,B, 
12334,5,710,764,B, 
12335,14,710,764,B, 
12336,3,711,764,A, 
12337,11,711,764,B, 
12338,14,711,764,B, 
12339,5,711,765,B, 
12340,17,711,765,B, 
12341,15,711,765,B, 
12342,12,711,765,A, 
12343,14,711,765,B, 
12344,5,711,765,B, 
12345,5,711,765,B, 
12346,6,711,765,B, 
12347,17,711,765,B, 
12348,15,711,765,B, 
12349,14,711,765,B, 
12350,3,711,765,A, 
12351,12,711,765,A, 
12352,5,711,766,B, 
12353,15,711,766,B, 
12354,3,711,766,A, 
12355,13,711,766,A, 
12356,2,711,766,B, 
12357,9,711,766,B, 
12358,3,711,766,A, 
12359,13,711,766,A, 
12360,20,711,766,B, 
12361,11,711,766,B, 
12362,14,711,766,B, 
12363,14,711,766,B, 
12364,6,711,766,B, 
12365,17,711,766,B, 
12366,9,711,766,B, 
12367,12,711,766,A, 
12368,12,711,766,A, 
12369,13,711,766,A, 
12370,20,711,766,B, 
12371,1,711,766,B, 
12372,14,711,766,B, 
12373,14,711,766,B, 
12374,5,711,767,B, 
12375,22,711,767,B, 
12376,18,711,767,B, 
12377,12,711,767,A, 
12378,13,711,767,A, 
12379,7,711,767,B, 
12380,1,711,767,B, 
12381,12,711,767,A, 
12382,14,711,767,B, 
12383,6,711,767,B, 
12384,22,711,767,B, 
12385,11,711,767,B, 
12386,14,711,767,B, 
12387,14,711,767,B, 
12388,14,711,768,B, 
12389,15,711,768,B, 
12390,3,711,768,A, 
12391,3,711,768,A, 
12392,3,711,768,A, 
12393,3,711,768,A, 
12394,3,711,768,A, 
12395,13,711,768,A, 
12396,7,711,768,B, 
12397,1,711,768,B, 
12398,14,711,768,B, 
12399,5,711,769,B, 
12400,12,711,769,A, 
12401,3,711,769,A, 
12402,13,711,769,A, 
12403,17,711,769,B, 
12404,10,711,769,B, 
12405,3,711,769,A, 
12406,3,712,769,A, 
12407,5,712,770,B, 
12408,18,712,770,B, 
12409,12,712,770,A, 
12410,12,713,770,A, 
12411,5,713,771,B, 
12412,12,713,771,A, 
12413,12,714,771,A, 
12414,19,714,771,B, 
12415,8,714,771,B, 
12416,14,714,771,B, 
12417,14,714,771,B, 
12418,6,714,771,B, 
12419,22,714,771,B, 
12420,9,714,771,B, 
12421,12,714,771,A, 
12422,5,714,772,B, 
12423,3,714,772,A, 
12424,3,714,772,A, 
12425,3,714,772,A, 
12426,14,714,772,B, 
12427,6,714,772,B, 
12428,17,714,772,B, 
12429,9,714,772,B, 
12430,3,714,772,A, 
12431,3,715,772,A, 
12432,2,715,772,B, 
12433,16,715,772,B, 
12434,5,715,772,B, 
12435,14,715,772,B, 
12436,5,715,772,B, 
12437,6,715,772,B, 
12438,22,715,772,B, 
12439,11,715,772,B, 
12440,14,715,773,B, 
12441,17,715,773,B, 
12442,9,715,773,B, 
12443,12,715,773,A, 
12444,12,715,773,A, 
12445,13,715,773,A, 
12446,20,715,773,B, 
12447,11,715,773,B, 
12448,5,715,773,B, 
12449,5,715,774,B, 
12450,10,715,774,B, 
12451,14,715,774,B, 
12452,5,715,775,B, 
12453,3,715,775,A, 
12454,13,715,775,A, 
12455,19,715,775,B, 
12456,10,715,775,B, 
12457,12,715,775,A, 
12458,13,715,775,A, 
12459,2,715,775,B, 
12460,16,715,775,B, 
12461,12,715,775,A, 
12462,12,715,775,A, 
12463,5,715,775,B, 
12464,5,715,776,B, 
12465,17,715,776,B, 
12466,18,715,776,B, 
12467,14,715,776,B, 
12468,6,715,776,B, 
12469,21,715,776,B, 
12470,9,715,776,B, 
12471,3,715,776,A, 
12472,14,715,776,B, 
12473,14,715,776,B, 
12474,3,716,776,A, 
12475,19,716,776,B, 
12476,8,716,776,B, 
12477,14,716,776,B, 
12478,5,716,777,B, 
12479,12,716,777,A, 
12480,3,717,777,A, 
12481,8,717,777,B, 
12482,14,717,777,B, 
12483,6,717,777,B, 
12484,22,717,777,B, 
12485,10,717,777,B, 
12486,12,717,777,A, 
12487,13,717,777,A, 
12488,19,717,777,B, 
12489,8,717,777,B, 
12490,14,717,777,B, 
12491,6,717,777,B, 
12492,22,717,777,B, 
12493,9,717,777,B, 
12494,12,717,777,A, 
12495,12,717,777,A, 
12496,13,717,777,A, 
12497,2,717,777,B, 
12498,11,717,777,B, 
12499,14,717,777,B, 
12500,14,717,777,B, 
12501,14,717,777,B, 
12502,6,717,777,B, 
12503,22,717,777,B, 
12504,10,717,777,B, 
12505,3,717,777,A, 
12506,3,718,777,A, 
12507,8,718,777,B, 
12508,14,718,777,B, 
12509,6,718,777,B, 
12510,21,718,777,B, 
12511,15,718,777,B, 
12512,3,719,777,A, 
12513,1,719,777,B, 
12514,3,720,777,A, 
12515,16,720,777,B, 
12516,14,720,777,B, 
12517,14,720,777,B, 
12518,14,720,777,B, 
12519,5,720,777,B, 
12520,6,720,777,B, 
12521,22,720,777,B, 
12522,9,720,777,B, 
12523,12,720,777,A, 
12524,13,720,777,A, 
12525,2,720,777,B, 
12526,1,720,777,B, 
12527,5,720,778,B, 
12528,3,721,778,A, 
12529,2,721,778,B, 
12530,11,721,778,B, 
12531,5,721,779,B, 
12532,18,721,779,B, 
12533,14,721,779,B, 
12534,6,721,779,B, 
12535,22,721,779,B, 
12536,9,721,779,B, 
12537,12,721,779,A, 
12538,13,721,779,A, 
12539,20,721,779,B, 
12540,8,721,779,B, 
12541,12,721,779,A, 
12542,12,722,779,A, 
12543,5,722,779,B, 
12544,14,722,779,B, 
12545,5,722,779,B, 
12546,14,722,779,B, 
12547,5,722,780,B, 
12548,17,722,780,B, 
12549,9,722,780,B, 
12550,3,722,780,A, 
12551,12,722,780,A, 
12552,12,722,780,A, 
12553,5,722,781,B, 
12554,18,722,781,B, 
12555,12,722,781,A, 
12556,13,722,781,A, 
12557,7,722,781,B, 
12558,1,722,781,B, 
12559,14,722,781,B, 
12560,14,722,781,B, 
12561,14,722,781,B, 
12562,6,722,781,B, 
12563,17,722,781,B, 
12564,9,722,781,B, 
12565,3,723,781,A, 
12566,16,723,781,B, 
12567,5,723,781,B, 
12568,14,723,781,B, 
12569,6,723,781,B, 
12570,4,723,781,B, 
12571,15,723,781,B, 
12572,3,723,781,A, 
12573,3,723,781,A, 
12574,14,723,782,B, 
12575,22,723,782,B, 
12576,9,723,782,B, 
12577,5,723,782,B, 
12578,14,723,782,B, 
12579,6,723,782,B, 
12580,7,723,782,B, 
12581,11,723,782,B, 
12582,5,723,783,B, 
12583,3,723,783,A, 
12584,3,724,783,A, 
12585,7,724,783,B, 
12586,11,724,783,B, 
12587,14,724,783,B, 
12588,5,724,783,B, 
12589,6,724,783,B, 
12590,17,724,783,B, 
12591,10,724,783,B, 
12592,3,725,783,A, 
12593,7,725,783,B, 
12594,9,725,783,B, 
12595,3,725,783,A, 
12596,13,725,783,A, 
12597,7,725,783,B, 
12598,1,725,783,B, 
12599,5,725,784,B, 
12600,22,725,784,B, 
12601,18,725,784,B, 
12602,12,725,784,A, 
12603,14,725,784,B, 
12604,14,725,784,B, 
12605,6,725,784,B, 
12606,17,725,784,B, 
12607,1,725,784,B, 
12608,5,725,784,B, 
12609,5,725,784,B, 
12610,5,725,784,B, 
12611,14,725,784,B, 
12612,5,725,785,B, 
12613,18,725,785,B, 
12614,12,725,785,A, 
12615,12,725,785,A, 
12616,14,725,785,B, 
12617,14,725,785,B, 
12618,5,725,786,B, 
12619,9,725,786,B, 
12620,3,725,786,A, 
12621,12,725,786,A, 
12622,3,725,786,A, 
12623,3,725,786,A, 
12624,12,726,786,A, 
12625,8,726,786,B, 
12626,14,726,786,B, 
12627,6,726,786,B, 
12628,21,726,786,B, 
12629,18,726,786,B, 
12630,12,726,786,A, 
12631,12,726,786,A, 
12632,13,726,786,A, 
12633,19,726,786,B, 
12634,10,726,786,B, 
12635,12,726,786,A, 
12636,12,727,786,A, 
12637,8,727,786,B, 
12638,14,727,786,B, 
12639,14,727,787,B, 
12640,17,727,787,B, 
12641,18,727,787,B, 
12642,3,727,787,A, 
12643,3,727,787,A, 
12644,12,727,787,A, 
12645,13,727,787,A, 
12646,20,727,787,B, 
12647,11,727,787,B, 
12648,3,727,787,A, 
12649,13,727,787,A, 
12650,20,727,787,B, 
12651,8,727,787,B, 
12652,5,727,787,B, 
12653,14,727,787,B, 
12654,14,727,787,B, 
12655,12,727,787,A, 
12656,13,727,787,A, 
12657,20,727,787,B, 
12658,8,727,787,B, 
12659,5,727,788,B, 
12660,3,727,788,A, 
12661,14,727,789,B, 
12662,15,727,789,B, 
12663,3,728,789,A, 
12664,20,728,789,B, 
12665,11,728,789,B, 
12666,12,728,789,A, 
12667,3,728,789,A, 
12668,12,729,789,A, 
12669,11,729,789,B, 
12670,5,729,789,B, 
12671,14,729,789,B, 
12672,14,729,789,B, 
12673,6,729,789,B, 
12674,17,729,789,B, 
12675,18,729,789,B, 
12676,12,729,789,A, 
12677,13,729,789,A, 
12678,19,729,789,B, 
12679,8,729,789,B, 
12680,14,729,789,B, 
12681,14,729,789,B, 
12682,6,729,789,B, 
12683,17,729,789,B, 
12684,18,729,789,B, 
12685,12,729,789,A, 
12686,13,729,789,A, 
12687,7,729,789,B, 
12688,16,729,789,B, 
12689,5,729,790,B, 
12690,9,729,790,B, 
12691,12,730,790,A, 
12692,16,730,790,B, 
12693,14,730,790,B, 
12694,5,730,791,B, 
12695,4,730,791,B, 
12696,15,730,791,B, 
12697,12,730,791,A, 
12698,13,730,791,A, 
12699,4,730,791,B, 
12700,10,730,791,B, 
12701,3,730,791,A, 
12702,12,730,791,A, 
12703,13,730,791,A, 
12704,7,730,791,B, 
12705,16,730,791,B, 
12706,14,730,791,B, 
12707,6,730,791,B, 
12708,20,730,791,B, 
12709,8,730,791,B, 
12710,14,730,791,B, 
12711,6,730,791,B, 
12712,4,730,791,B, 
12713,1,730,791,B, 
12714,14,730,791,B, 
12715,6,730,791,B, 
12716,4,730,791,B, 
12717,10,730,791,B, 
12718,3,731,791,A, 
12719,16,731,791,B, 
12720,5,731,792,B, 
12721,15,731,792,B, 
12722,3,732,792,A, 
12723,2,732,792,B, 
12724,1,732,792,B, 
12725,5,732,793,B, 
12726,15,732,793,B, 
12727,3,732,793,A, 
12728,13,732,793,A, 
12729,4,732,793,B, 
12730,18,732,793,B, 
12731,3,733,793,A, 
12732,14,733,793,B, 
12733,6,733,793,B, 
12734,22,733,793,B, 
12735,9,733,793,B, 
12736,3,734,793,A, 
12737,16,734,793,B, 
12738,14,734,793,B, 
12739,6,734,793,B, 
12740,4,734,793,B, 
12741,10,734,793,B, 
12742,12,734,793,A, 
12743,13,734,793,A, 
12744,20,734,793,B, 
12745,1,734,793,B, 
12746,12,734,793,A, 
12747,5,734,794,B, 
12748,12,734,794,A, 
12749,14,734,794,B, 
12750,14,734,794,B, 
12751,14,734,794,B, 
12752,14,734,794,B, 
12753,14,734,794,B, 
12754,6,734,794,B, 
12755,17,734,794,B, 
12756,18,734,794,B, 
12757,3,735,794,A, 
12758,1,735,794,B, 
12759,14,735,794,B, 
12760,14,735,794,B, 
12761,6,735,794,B, 
12762,22,735,794,B, 
12763,9,735,794,B, 
12764,3,736,794,A, 
12765,1,736,794,B, 
12766,5,736,795,B, 
12767,3,737,795,A, 
12768,2,737,795,B, 
12769,8,737,795,B, 
12770,14,737,795,B, 
12771,6,737,795,B, 
12772,17,737,795,B, 
12773,9,737,795,B, 
12774,3,738,795,A, 
12775,2,738,795,B, 
12776,1,738,795,B, 
12777,14,738,795,B, 
12778,6,738,795,B, 
12779,4,738,795,B, 
12780,9,738,795,B, 
12781,14,738,795,B, 
12782,5,738,796,B, 
12783,9,738,796,B, 
12784,12,738,796,A, 
12785,13,738,796,A, 
12786,19,738,796,B, 
12787,8,738,796,B, 
12788,3,738,796,A, 
12789,12,738,796,A, 
12790,3,738,796,A, 
12791,3,738,796,A, 
12792,12,739,796,A, 
12793,1,739,796,B, 
12794,14,739,797,B, 
12795,15,739,797,B, 
12796,3,739,797,A, 
12797,13,739,797,A, 
12798,2,739,797,B, 
12799,16,739,797,B, 
12800,14,739,798,B, 
12801,10,739,798,B, 
12802,12,739,798,A, 
12803,13,739,798,A, 
12804,7,739,798,B, 
12805,8,739,798,B, 
12806,5,739,799,B, 
12807,17,739,799,B, 
12808,18,739,799,B, 
12809,3,740,799,A, 
12810,20,740,799,B, 
12811,11,740,799,B, 
12812,5,740,800,B, 
12813,15,740,800,B, 
12814,3,740,800,A, 
12815,12,741,800,A, 
12816,16,741,800,B, 
12817,14,741,800,B, 
12818,6,741,800,B, 
12819,22,741,800,B, 
12820,10,741,800,B, 
12821,12,741,800,A, 
12822,12,741,800,A, 
12823,13,741,800,A, 
12824,7,741,800,B, 
12825,1,741,800,B, 
12826,14,741,800,B, 
12827,6,741,800,B, 
12828,17,741,800,B, 
12829,18,741,800,B, 
12830,12,742,800,A, 
12831,1,742,800,B, 
12832,5,742,801,B, 
12833,10,742,801,B, 
12834,3,743,801,A, 
12835,7,743,801,B, 
12836,11,743,801,B, 
12837,3,743,801,A, 
12838,3,744,801,A, 
12839,11,744,801,B, 
12840,5,744,801,B, 
12841,5,744,801,B, 
12842,14,744,801,B, 
12843,14,744,801,B, 
12844,6,744,801,B, 
12845,22,744,801,B, 
12846,10,744,801,B, 
12847,3,745,801,A, 
12848,11,745,801,B, 
12849,14,745,801,B, 
12850,5,745,801,B, 
12851,5,745,801,B, 
12852,14,745,801,B, 
12853,5,745,801,B, 
12854,5,745,801,B, 
12855,6,745,801,B, 
12856,21,745,801,B, 
12857,10,745,801,B, 
12858,3,745,801,A, 
12859,12,745,801,A, 
12860,13,745,801,A, 
12861,20,745,801,B, 
12862,8,745,801,B, 
12863,5,745,802,B, 
12864,4,745,802,B, 
12865,9,745,802,B, 
12866,3,745,802,A, 
12867,3,745,802,A, 
12868,12,745,802,A, 
12869,13,745,802,A, 
12870,20,745,802,B, 
12871,11,745,802,B, 
12872,12,745,802,A, 
12873,12,745,802,A, 
12874,5,745,802,B, 
12875,5,745,803,B, 
12876,17,745,803,B, 
12877,9,745,803,B, 
12878,12,745,803,A, 
12879,3,745,803,A, 
12880,12,745,803,A, 
12881,12,745,803,A, 
12882,5,745,803,B, 
12883,6,745,803,B, 
12884,7,745,803,B, 
12885,8,745,803,B, 
12886,14,745,803,B, 
12887,6,745,803,B, 
12888,21,745,803,B, 
12889,15,745,803,B, 
12890,12,745,803,A, 
12891,13,745,803,A, 
12892,22,745,803,B, 
12893,9,745,803,B, 
12894,12,745,803,A, 
12895,14,745,804,B, 
12896,22,745,804,B, 
12897,9,745,804,B, 
12898,3,746,804,A, 
12899,20,746,804,B, 
12900,8,746,804,B, 
12901,5,746,804,B, 
12902,5,746,804,B, 
12903,6,746,804,B, 
12904,4,746,804,B, 
12905,9,746,804,B, 
12906,3,746,804,A, 
12907,12,746,804,A, 
12908,13,746,804,A, 
12909,19,746,804,B, 
12910,16,746,804,B, 
12911,5,746,805,B, 
12912,10,746,805,B, 
12913,12,746,805,A, 
12914,12,746,805,A, 
12915,3,747,805,A, 
12916,7,747,805,B, 
12917,11,747,805,B, 
12918,12,747,805,A, 
12919,12,748,805,A, 
12920,11,748,805,B, 
12921,14,748,806,B, 
12922,18,748,806,B, 
12923,14,748,807,B, 
12924,9,748,807,B, 
12925,12,748,807,A, 
12926,13,748,807,A, 
12927,20,748,807,B, 
12928,16,748,807,B, 
12929,14,748,807,B, 
12930,6,748,807,B, 
12931,7,748,807,B, 
12932,8,748,807,B, 
12933,14,748,807,B, 
12934,5,748,808,B, 
12935,15,748,808,B, 
12936,3,749,808,A, 
12937,16,749,808,B, 
12938,5,749,808,B, 
12939,6,749,808,B, 
12940,17,749,808,B, 
12941,18,749,808,B, 
12942,14,749,808,B, 
12943,12,749,808,A, 
12944,5,749,808,B, 
12945,6,749,808,B, 
12946,21,749,808,B, 
12947,10,749,808,B, 
12948,3,750,808,A, 
12949,14,750,808,B, 
12950,5,750,809,B, 
12951,9,750,809,B, 
12952,12,750,809,A, 
12953,3,750,809,A, 
12954,12,750,809,A, 
12955,13,750,809,A, 
12956,19,750,809,B, 
12957,8,750,809,B, 
12958,14,750,809,B, 
12959,14,750,809,B, 
12960,6,750,809,B, 
12961,7,750,809,B, 
12962,18,750,809,B, 
12963,12,750,809,A, 
12964,13,750,809,A, 
12965,7,750,809,B, 
12966,16,750,809,B, 
12967,5,750,810,B, 
12968,12,750,810,A, 
12969,13,750,810,A, 
12970,17,750,810,B, 
12971,18,750,810,B, 
12972,3,751,810,A, 
12973,14,751,810,B, 
12974,6,751,810,B, 
12975,17,751,810,B, 
12976,10,751,810,B, 
12977,3,752,810,A, 
12978,7,752,810,B, 
12979,16,752,810,B, 
12980,3,753,810,A, 
12981,16,753,810,B, 
12982,14,753,810,B, 
12983,6,753,810,B, 
12984,4,753,810,B, 
12985,10,753,810,B, 
12986,14,753,811,B, 
12987,3,754,811,A, 
12988,19,754,811,B, 
12989,9,754,811,B, 
12990,12,754,811,A, 
12991,3,754,811,A, 
12992,13,754,811,A, 
