Time,jersey_number,TeamA_Goals,TeamB_Goals,Team,numberGoals
8831,21,498,575,A,1
8832,15,498,575,A,1
8833,12,498,575,A,1
8834,13,498,575,B,1
8835,19,498,575,B,1
8836,11,498,575,B,1
8837,14,498,575,B,1
8838,6,498,575,A,1
8839,2,498,575,B,1
8840,8,498,575,B,1
8841,14,498,575,B,1
8842,6,498,575,A,1
8843,21,498,575,A,1
8844,9,498,575,A,1
8845,3,498,575,A,1
8846,3,499,575,A,1
8847,2,499,575,B,1
8848,16,499,575,B,1
8849,12,499,575,A,1
8850,14,499,575,B,1
8851,6,499,575,A,1
8852,21,499,575,A,1
8853,1,499,575,B,1
8854,12,499,575,A,1
8855,12,499,575,A,1
8856,13,499,575,B,1
8857,19,499,575,B,1
8858,1,499,575,B,1
8859,5,499,575,B,1
8860,14,499,575,B,1
8861,5,499,575,B,1
8862,6,499,575,A,1
8863,22,499,575,A,1
8864,10,499,575,A,1
8865,5,499,576,B,1
8866,3,499,576,A,1
8867,12,499,576,A,1
8868,13,499,576,B,1
8869,20,499,576,B,1
8870,11,499,576,B,1
8871,14,499,576,B,1
8872,6,499,576,A,1
8873,17,499,576,A,1
8874,9,499,576,A,1
8875,3,499,576,A,1
8876,12,499,576,A,1
8877,13,499,576,B,1
8878,19,499,576,B,1
8879,16,499,576,B,1
8880,12,499,576,A,1
8881,13,499,576,B,1
8882,20,499,576,B,1
8883,16,499,576,B,1
8884,14,499,576,B,1
8885,6,499,576,A,1
8886,21,499,576,A,1
8887,8,499,576,B,1
8888,14,499,576,B,1
8889,14,499,576,B,1
8890,12,499,576,A,1
8891,3,499,576,A,1
8892,12,499,576,A,1
8893,3,500,576,A,1
8894,5,500,576,B,1
8895,5,500,577,B,1
8896,10,500,577,A,1
8897,12,501,577,A,1
8898,5,501,578,B,1
8899,3,501,578,A,1
8900,3,502,578,A,1
8901,5,502,579,B,1
8902,17,502,579,A,1
8903,9,502,579,A,1
8904,3,503,579,A,1
8905,8,503,579,B,1
8906,14,503,580,B,1
8907,12,503,580,A,1
8908,12,504,580,A,1
8909,7,504,580,B,1
8910,11,504,580,B,1
8911,14,504,580,B,1
8912,14,504,580,B,1
8913,14,504,580,B,1
8914,6,504,580,A,1
8915,4,504,580,A,1
8916,15,504,580,A,1
8917,12,504,580,A,1
8918,3,504,580,A,1
8919,12,505,580,A,1
8920,20,505,580,B,1
8921,11,505,580,B,1
8922,5,505,580,B,1
8923,14,505,580,B,1
8924,5,505,580,B,1
8925,5,505,580,B,1
8926,5,505,580,B,1
8927,14,505,580,B,1
8928,14,505,580,B,1
8929,6,505,580,A,1
8930,17,505,580,A,1
8931,9,505,580,A,1
8932,3,505,580,A,1
8933,12,505,580,A,1
8934,12,505,580,A,1
8935,13,505,580,B,1
8936,2,505,580,B,1
8937,8,505,580,B,1
8938,5,505,580,B,1
8939,14,505,580,B,1
8940,14,505,580,B,1
8941,6,505,580,A,1
8942,4,505,580,A,1
8943,18,505,580,A,1
8944,3,506,580,A,1
8945,16,506,580,B,1
8946,5,506,580,B,1
8947,14,506,580,B,1
8948,6,506,580,A,1
8949,22,506,580,A,1
8950,18,506,580,A,1
8951,3,506,580,A,1
8952,13,506,580,B,1
8953,2,506,580,B,1
8954,1,506,580,B,1
8955,3,506,580,A,1
8956,3,506,580,A,1
8957,3,506,580,A,1
8958,12,506,580,A,1
8959,13,506,580,B,1
8960,2,506,580,B,1
8961,8,506,580,B,1
8962,14,506,580,B,1
8963,5,506,580,B,1
8964,14,506,580,B,1
8965,3,506,580,A,1
8966,3,507,580,A,1
8967,14,507,580,B,1
8968,5,507,581,B,1
8969,4,507,581,A,1
8970,18,507,581,A,1
8971,12,507,581,A,1
8972,3,507,581,A,1
8973,13,507,581,B,1
8974,20,507,581,B,1
8975,1,507,581,B,1
8976,5,507,581,B,1
8977,5,507,581,B,1
8978,5,507,581,B,1
8979,6,507,581,A,1
8980,4,507,581,A,1
8981,8,507,581,B,1
8982,5,507,581,B,1
8983,14,507,581,B,1
8984,6,507,581,A,1
8985,21,507,581,A,1
8986,9,507,581,A,1
8987,12,507,581,A,1
8988,3,507,581,A,1
8989,3,508,581,A,1
8990,8,508,581,B,1
8991,5,508,582,B,1
8992,4,508,582,A,1
8993,15,508,582,A,1
8994,12,508,582,A,1
8995,12,508,582,A,1
8996,13,508,582,B,1
8997,7,508,582,B,1
8998,8,508,582,B,1
8999,14,508,583,B,1
9000,18,508,583,A,1
9001,3,508,583,A,1
9002,3,508,583,A,1
9003,12,508,583,A,1
9004,3,508,583,A,1
9005,3,509,583,A,1
9006,2,509,583,B,1
9007,11,509,583,B,1
9008,14,509,583,B,1
9009,14,509,583,B,1
9010,6,509,583,A,1
9011,17,509,583,A,1
9012,10,509,583,A,1
9013,3,510,583,A,1
9014,1,510,583,B,1
9015,5,510,583,B,1
9016,5,510,584,B,1
9017,18,510,584,A,1
9018,3,510,584,A,1
9019,3,511,584,A,1
9020,14,511,584,B,1
9021,6,511,584,A,1
9022,4,511,584,A,1
9023,18,511,584,A,1
9024,3,511,584,A,1
9025,12,511,584,A,1
9026,13,511,584,B,1
9027,2,511,584,B,1
9028,1,511,584,B,1
9029,5,511,585,B,1
9030,3,512,585,A,1
9031,20,512,585,B,1
9032,8,512,585,B,1
9033,14,512,585,B,1
9034,6,512,585,A,1
9035,17,512,585,A,1
9036,18,512,585,A,1
9037,3,512,585,A,1
9038,3,512,585,A,1
9039,13,512,585,B,1
9040,17,512,585,A,1
9041,15,512,585,A,1
9042,3,512,585,A,1
9043,12,512,585,A,1
9044,12,512,585,A,1
9045,13,512,585,B,1
9046,7,512,585,B,1
9047,16,512,585,B,1
9048,14,512,585,B,1
9049,5,512,586,B,1
9050,12,512,586,A,1
9051,12,512,586,A,1
9052,13,512,586,B,1
9053,7,512,586,B,1
9054,16,512,586,B,1
9055,14,512,586,B,1
9056,6,512,586,A,1
9057,21,512,586,A,1
9058,18,512,586,A,1
9059,3,512,586,A,1
9060,12,512,586,A,1
9061,13,512,586,B,1
9062,19,512,586,B,1
9063,1,512,586,B,1
9064,5,512,586,B,1
9065,14,512,586,B,1
9066,5,512,587,B,1
9067,12,512,587,A,1
9068,12,512,587,A,1
9069,13,512,587,B,1
9070,19,512,587,B,1
9071,10,512,587,A,1
9072,14,512,587,B,1
9073,6,512,587,A,1
9074,22,512,587,A,1
9075,10,512,587,A,1
9076,12,512,587,A,1
9077,3,513,587,A,1
9078,19,513,587,B,1
9079,8,513,587,B,1
9080,3,514,587,A,1
9081,16,514,587,B,1
9082,5,514,588,B,1
9083,15,514,588,A,1
9084,5,514,588,B,1
9085,14,514,588,B,1
9086,5,514,588,B,1
9087,14,514,588,B,1
9088,6,514,588,A,1
9089,17,514,588,A,1
9090,18,514,588,A,1
9091,3,514,588,A,1
9092,5,514,588,B,1
9093,14,514,588,B,1
9094,6,514,588,A,1
9095,20,514,588,B,1
9096,11,514,588,B,1
9097,14,514,588,B,1
9098,6,514,588,A,1
9099,4,514,588,A,1
9100,9,514,588,A,1
9101,3,515,588,A,1
9102,16,515,588,B,1
9103,14,515,588,B,1
9104,6,515,588,A,1
9105,22,515,588,A,1
9106,9,515,588,A,1
9107,12,515,588,A,1
9108,13,515,588,B,1
9109,2,515,588,B,1
9110,8,515,588,B,1
9111,14,515,588,B,1
9112,6,515,588,A,1
9113,17,515,588,A,1
9114,9,515,588,A,1
9115,14,515,588,B,1
9116,14,515,588,B,1
9117,6,515,588,A,1
9118,20,515,588,B,1
9119,1,515,588,B,1
9120,14,515,588,B,1
9121,6,515,588,A,1
9122,22,515,588,A,1
9123,8,515,588,B,1
9124,5,515,588,B,1
9125,5,515,588,B,1
9126,14,515,588,B,1
9127,14,515,589,B,1
9128,22,515,589,A,1
9129,10,515,589,A,1
9130,14,515,590,B,1
9131,21,515,590,A,1
9132,10,515,590,A,1
9133,3,516,590,A,1
9134,5,516,590,B,1
9135,14,516,591,B,1
9136,18,516,591,A,1
9137,12,516,591,A,1
9138,13,516,591,B,1
9139,2,516,591,B,1
9140,11,516,591,B,1
9141,14,516,591,B,1
9142,14,516,591,B,1
9143,6,516,591,A,1
9144,19,516,591,B,1
9145,1,516,591,B,1
9146,5,516,592,B,1
9147,9,516,592,A,1
9148,3,516,592,A,1
9149,13,516,592,B,1
9150,17,516,592,A,1
9151,18,516,592,A,1
9152,14,516,592,B,1
9153,5,516,593,B,1
9154,12,516,593,A,1
9155,12,516,593,A,1
9156,3,517,593,A,1
9157,16,517,593,B,1
9158,5,517,594,B,1
9159,21,517,594,A,1
9160,9,517,594,A,1
9161,12,517,594,A,1
9162,12,517,594,A,1
9163,13,517,594,B,1
9164,2,517,594,B,1
9165,8,517,594,B,1
9166,3,517,594,A,1
9167,3,517,594,A,1
9168,12,517,594,A,1
9169,13,517,594,B,1
9170,19,517,594,B,1
9171,11,517,594,B,1
9172,5,517,595,B,1
9173,9,517,595,A,1
9174,12,517,595,A,1
9175,3,517,595,A,1
9176,13,517,595,B,1
9177,19,517,595,B,1
9178,1,517,595,B,1
9179,5,517,595,B,1
9180,5,517,595,B,1
9181,14,517,595,B,1
9182,5,517,596,B,1
9183,21,517,596,A,1
9184,15,517,596,A,1
9185,3,518,596,A,1
9186,8,518,596,B,1
9187,14,518,596,B,1
9188,14,518,596,B,1
9189,12,518,596,A,1
9190,3,518,596,A,1
9191,13,518,596,B,1
9192,2,518,596,B,1
9193,8,518,596,B,1
9194,14,518,596,B,1
9195,14,518,596,B,1
9196,14,518,596,B,1
9197,5,518,596,B,1
9198,12,518,596,A,1
9199,12,518,596,A,1
9200,3,518,596,A,1
9201,12,518,596,A,1
9202,13,518,596,B,1
9203,2,518,596,B,1
9204,1,518,596,B,1
9205,5,518,597,B,1
9206,18,518,597,A,1
9207,3,519,597,A,1
9208,5,519,597,B,1
9209,5,519,598,B,1
9210,4,519,598,A,1
9211,10,519,598,A,1
9212,3,519,598,A,1
9213,3,519,598,A,1
9214,3,519,598,A,1
9215,3,519,598,A,1
9216,3,519,598,A,1
9217,12,519,598,A,1
9218,12,519,598,A,1
9219,3,520,598,A,1
9220,8,520,598,B,1
9221,14,520,598,B,1
9222,14,520,599,B,1
9223,9,520,599,A,1
9224,3,521,599,A,1
9225,16,521,599,B,1
9226,12,521,599,A,1
9227,14,521,599,B,1
9228,5,521,600,B,1
9229,9,521,600,A,1
9230,5,521,600,B,1
9231,14,521,600,B,1
9232,6,521,600,A,1
9233,17,521,600,A,1
9234,18,521,600,A,1
9235,12,521,600,A,1
9236,13,521,600,B,1
9237,20,521,600,B,1
9238,1,521,600,B,1
9239,5,521,600,B,1
9240,14,521,600,B,1
9241,6,521,600,A,1
9242,4,521,600,A,1
9243,15,521,600,A,1
9244,3,521,600,A,1
9245,13,521,600,B,1
9246,20,521,600,B,1
9247,11,521,600,B,1
9248,5,521,601,B,1
9249,3,521,601,A,1
9250,12,521,601,A,1
9251,12,521,601,A,1
9252,13,521,601,B,1
9253,19,521,601,B,1
9254,10,521,601,A,1
9255,12,521,601,A,1
9256,13,521,601,B,1
9257,20,521,601,B,1
9258,11,521,601,B,1
9259,5,521,601,B,1
9260,6,521,601,A,1
9261,19,521,601,B,1
9262,1,521,601,B,1
9263,5,521,601,B,1
9264,14,521,601,B,1
9265,6,521,601,A,1
9266,17,521,601,A,1
9267,18,521,601,A,1
9268,12,521,601,A,1
9269,3,522,601,A,1
9270,7,522,601,B,1
9271,1,522,601,B,1
9272,12,522,601,A,1
9273,12,522,601,A,1
9274,13,522,601,B,1
9275,20,522,601,B,1
9276,16,522,601,B,1
9277,5,522,601,B,1
9278,5,522,602,B,1
9279,10,522,602,A,1
9280,12,522,602,A,1
9281,3,522,602,A,1
9282,3,522,602,A,1
9283,13,522,602,B,1
9284,2,522,602,B,1
9285,11,522,602,B,1
9286,14,522,602,B,1
9287,14,522,602,B,1
9288,6,522,602,A,1
9289,21,522,602,A,1
9290,9,522,602,A,1
9291,3,522,602,A,1
9292,3,522,602,A,1
9293,12,522,602,A,1
9294,3,522,602,A,1
9295,3,522,602,A,1
9296,13,522,602,B,1
9297,7,522,602,B,1
9298,1,522,602,B,1
9299,14,522,602,B,1
9300,6,522,602,A,1
9301,21,522,602,A,1
9302,18,522,602,A,1
9303,12,522,602,A,1
9304,3,523,602,A,1
9305,16,523,602,B,1
9306,14,523,602,B,1
9307,3,523,602,A,1
9308,12,523,602,A,1
9309,12,523,602,A,1
9310,12,523,602,A,1
9311,13,523,602,B,1
9312,7,523,602,B,1
9313,8,523,602,B,1
9314,14,523,603,B,1
9315,15,523,603,A,1
9316,3,524,603,A,1
9317,16,524,603,B,1
9318,14,524,603,B,1
9319,3,525,603,A,1
9320,11,525,603,B,1
9321,5,525,604,B,1
9322,21,525,604,A,1
9323,15,525,604,A,1
9324,12,525,604,A,1
9325,12,525,604,A,1
9326,13,525,604,B,1
9327,19,525,604,B,1
9328,16,525,604,B,1
9329,14,525,604,B,1
9330,6,525,604,A,1
9331,21,525,604,A,1
9332,1,525,604,B,1
9333,12,525,604,A,1
9334,3,525,604,A,1
9335,13,525,604,B,1
9336,19,525,604,B,1
9337,1,525,604,B,1
9338,5,525,604,B,1
9339,5,525,605,B,1
9340,4,525,605,A,1
9341,10,525,605,A,1
9342,12,525,605,A,1
9343,12,525,605,A,1
9344,3,525,605,A,1
9345,3,526,605,A,1
9346,8,526,605,B,1
9347,5,526,606,B,1
9348,9,526,606,A,1
9349,5,526,607,B,1
9350,9,526,607,A,1
9351,3,526,607,A,1
9352,13,526,607,B,1
9353,7,526,607,B,1
9354,11,526,607,B,1
9355,5,526,607,B,1
9356,3,526,607,A,1
9357,12,526,607,A,1
9358,13,526,607,B,1
9359,2,526,607,B,1
9360,1,526,607,B,1
9361,14,526,607,B,1
9362,14,526,607,B,1
9363,6,526,607,A,1
9364,17,526,607,A,1
9365,9,526,607,A,1
9366,3,527,607,A,1
9367,20,527,607,B,1
9368,11,527,607,B,1
9369,5,527,608,B,1
9370,17,527,608,A,1
9371,15,527,608,A,1
9372,12,527,608,A,1
9373,3,527,608,A,1
9374,3,528,608,A,1
9375,7,528,608,B,1
9376,16,528,608,B,1
9377,14,528,608,B,1
9378,12,528,608,A,1
9379,12,529,608,A,1
9380,2,529,608,B,1
9381,16,529,608,B,1
9382,14,529,608,B,1
9383,14,529,608,B,1
9384,5,529,608,B,1
9385,14,529,608,B,1
9386,5,529,608,B,1
9387,6,529,608,A,1
9388,22,529,608,A,1
9389,15,529,608,A,1
9390,14,529,608,B,1
9391,5,529,608,B,1
9392,14,529,608,B,1
9393,14,529,608,B,1
9394,14,529,608,B,1
9395,6,529,608,A,1
9396,22,529,608,A,1
9397,9,529,608,A,1
9398,12,529,608,A,1
9399,13,529,608,B,1
9400,19,529,608,B,1
9401,1,529,608,B,1
9402,5,529,608,B,1
9403,14,529,608,B,1
9404,6,529,608,A,1
9405,17,529,608,A,1
9406,18,529,608,A,1
9407,12,530,608,A,1
9408,5,530,609,B,1
9409,3,531,609,A,1
9410,2,531,609,B,1
9411,8,531,609,B,1
9412,12,531,609,A,1
9413,12,531,609,A,1
9414,13,531,609,B,1
9415,20,531,609,B,1
9416,11,531,609,B,1
9417,5,531,609,B,1
9418,6,531,609,A,1
9419,22,531,609,A,1
9420,18,531,609,A,1
9421,3,531,609,A,1
9422,13,531,609,B,1
9423,20,531,609,B,1
9424,8,531,609,B,1
9425,5,531,609,B,1
9426,14,531,609,B,1
9427,5,531,609,B,1
9428,5,531,609,B,1
9429,6,531,609,A,1
9430,4,531,609,A,1
9431,10,531,609,A,1
9432,3,532,609,A,1
9433,1,532,609,B,1
9434,5,532,609,B,1
9435,5,532,609,B,1
9436,5,532,609,B,1
9437,5,532,610,B,1
9438,21,532,610,A,1
9439,15,532,610,A,1
9440,12,532,610,A,1
9441,14,532,610,B,1
9442,5,532,610,B,1
9443,5,532,610,B,1
9444,14,532,610,B,1
9445,14,532,610,B,1
9446,14,532,610,B,1
9447,14,532,610,B,1
9448,5,532,611,B,1
9449,4,532,611,A,1
9450,18,532,611,A,1
9451,12,532,611,A,1
9452,13,532,611,B,1
9453,19,532,611,B,1
9454,18,532,611,A,1
9455,3,533,611,A,1
9456,11,533,611,B,1
9457,5,533,611,B,1
9458,14,533,611,B,1
9459,14,533,611,B,1
9460,6,533,611,A,1
9461,4,533,611,A,1
9462,18,533,611,A,1
9463,12,533,611,A,1
9464,3,534,611,A,1
9465,16,534,611,B,1
9466,14,534,611,B,1
9467,14,534,611,B,1
9468,6,534,611,A,1
9469,17,534,611,A,1
9470,18,534,611,A,1
9471,12,534,611,A,1
9472,13,534,611,B,1
9473,19,534,611,B,1
9474,1,534,611,B,1
9475,14,534,611,B,1
9476,14,534,611,B,1
9477,6,534,611,A,1
9478,22,534,611,A,1
9479,15,534,611,A,1
9480,3,535,611,A,1
9481,8,535,611,B,1
9482,5,535,611,B,1
9483,14,535,611,B,1
9484,6,535,611,A,1
9485,4,535,611,A,1
9486,10,535,611,A,1
9487,12,535,611,A,1
9488,13,535,611,B,1
9489,19,535,611,B,1
9490,8,535,611,B,1
9491,14,535,611,B,1
9492,6,535,611,A,1
9493,21,535,611,A,1
9494,15,535,611,A,1
9495,3,536,611,A,1
9496,11,536,611,B,1
9497,14,536,611,B,1
9498,5,536,611,B,1
9499,6,536,611,A,1
9500,19,536,611,B,1
9501,11,536,611,B,1
9502,14,536,611,B,1
9503,3,537,611,A,1
9504,8,537,611,B,1
9505,5,537,611,B,1
9506,14,537,611,B,1
9507,6,537,611,A,1
9508,17,537,611,A,1
9509,15,537,611,A,1
9510,3,537,611,A,1
9511,3,538,611,A,1
9512,16,538,611,B,1
9513,5,538,611,B,1
9514,14,538,611,B,1
9515,6,538,611,A,1
9516,4,538,611,A,1
9517,10,538,611,A,1
9518,3,539,611,A,1
9519,20,539,611,B,1
9520,16,539,611,B,1
9521,5,539,611,B,1
9522,6,539,611,A,1
9523,21,539,611,A,1
9524,10,539,611,A,1
9525,5,539,611,B,1
9526,6,539,611,A,1
9527,4,539,611,A,1
9528,9,539,611,A,1
9529,3,539,611,A,1
9530,3,539,611,A,1
9531,12,539,611,A,1
9532,13,539,611,B,1
9533,22,539,611,A,1
9534,10,539,611,A,1
9535,5,539,611,B,1
9536,14,539,611,B,1
9537,5,539,611,B,1
9538,5,539,612,B,1
9539,12,539,612,A,1
9540,12,539,612,A,1
9541,13,539,612,B,1
9542,19,539,612,B,1
9543,15,539,612,A,1
9544,3,540,612,A,1
9545,14,540,612,B,1
9546,14,540,612,B,1
9547,6,540,612,A,1
9548,4,540,612,A,1
9549,15,540,612,A,1
9550,12,540,612,A,1
9551,3,541,612,A,1
9552,11,541,612,B,1
9553,14,541,612,B,1
9554,5,541,612,B,1
9555,14,541,612,B,1
9556,14,541,612,B,1
9557,6,541,612,A,1
9558,22,541,612,A,1
9559,9,541,612,A,1
9560,12,541,612,A,1
9561,13,541,612,B,1
9562,7,541,612,B,1
9563,1,541,612,B,1
9564,5,541,613,B,1
9565,9,541,613,A,1
9566,3,541,613,A,1
9567,3,542,613,A,1
9568,5,542,613,B,1
9569,6,542,613,A,1
9570,17,542,613,A,1
9571,9,542,613,A,1
9572,3,542,613,A,1
9573,12,542,613,A,1
9574,12,542,613,A,1
9575,13,542,613,B,1
9576,2,542,613,B,1
9577,11,542,613,B,1
9578,12,543,613,A,1
9579,1,543,613,B,1
9580,14,543,613,B,1
9581,6,543,613,A,1
9582,2,543,613,B,1
9583,9,543,613,A,1
9584,3,543,613,A,1
9585,3,543,613,A,1
9586,12,544,613,A,1
9587,19,544,613,B,1
9588,8,544,613,B,1
9589,14,544,613,B,1
9590,6,544,613,A,1
9591,22,544,613,A,1
9592,18,544,613,A,1
9593,3,544,613,A,1
9594,12,544,613,A,1
9595,14,544,613,B,1
9596,6,544,613,A,1
9597,21,544,613,A,1
9598,15,544,613,A,1
9599,12,544,613,A,1
9600,12,544,613,A,1
9601,12,544,613,A,1
9602,3,544,613,A,1
9603,13,544,613,B,1
9604,19,544,613,B,1
9605,8,544,613,B,1
9606,5,544,614,B,1
9607,18,544,614,A,1
9608,5,544,615,B,1
9609,15,544,615,A,1
9610,3,544,615,A,1
9611,12,544,615,A,1
9612,12,544,615,A,1
9613,3,544,615,A,1
9614,3,544,615,A,1
9615,13,544,615,B,1
9616,22,544,615,A,1
9617,18,544,615,A,1
9618,12,544,615,A,1
9619,13,544,615,B,1
9620,19,544,615,B,1
9621,8,544,615,B,1
9622,14,544,615,B,1
9623,12,544,615,A,1
9624,3,545,615,A,1
9625,1,545,615,B,1
9626,3,546,615,A,1
9627,20,546,615,B,1
9628,16,546,615,B,1
9629,14,546,615,B,1
9630,5,546,615,B,1
9631,5,546,615,B,1
9632,14,546,615,B,1
9633,6,546,615,A,1
9634,22,546,615,A,1
9635,16,546,615,B,1
9636,14,546,615,B,1
9637,6,546,615,A,1
9638,22,546,615,A,1
9639,8,546,615,B,1
9640,5,546,615,B,1
9641,5,546,615,B,1
9642,5,546,616,B,1
9643,10,546,616,A,1
9644,12,546,616,A,1
9645,13,546,616,B,1
9646,20,546,616,B,1
9647,11,546,616,B,1
9648,5,546,617,B,1
9649,9,546,617,A,1
9650,3,547,617,A,1
9651,16,547,617,B,1
9652,5,547,617,B,1
9653,14,547,617,B,1
9654,5,547,618,B,1
9655,10,547,618,A,1
9656,12,547,618,A,1
9657,12,548,618,A,1
9658,16,548,618,B,1
9659,14,548,618,B,1
9660,6,548,618,A,1
9661,17,548,618,A,1
9662,18,548,618,A,1
9663,14,548,618,B,1
9664,14,548,618,B,1
9665,14,548,618,B,1
9666,5,548,619,B,1
9667,22,548,619,A,1
9668,10,548,619,A,1
9669,12,549,619,A,1
9670,5,549,619,B,1
9671,5,549,620,B,1
9672,18,549,620,A,1
9673,3,549,620,A,1
9674,3,550,620,A,1
9675,11,550,620,B,1
9676,5,550,620,B,1
9677,5,550,620,B,1
9678,5,550,621,B,1
9679,12,550,621,A,1
9680,3,551,621,A,1
9681,19,551,621,B,1
9682,8,551,621,B,1
9683,14,551,621,B,1
9684,6,551,621,A,1
9685,17,551,621,A,1
9686,10,551,621,A,1
9687,12,551,621,A,1
9688,13,551,621,B,1
9689,22,551,621,A,1
9690,10,551,621,A,1
9691,12,551,621,A,1
9692,13,551,621,B,1
9693,20,551,621,B,1
9694,8,551,621,B,1
9695,14,551,621,B,1
9696,14,551,621,B,1
9697,6,551,621,A,1
9698,20,551,621,B,1
9699,16,551,621,B,1
9700,5,551,621,B,1
9701,14,551,621,B,1
9702,6,551,621,A,1
9703,22,551,621,A,1
9704,9,551,621,A,1
9705,12,551,621,A,1
9706,13,551,621,B,1
9707,2,551,621,B,1
9708,16,551,621,B,1
9709,5,551,621,B,1
9710,14,551,621,B,1
9711,5,551,621,B,1
9712,14,551,622,B,1
9713,4,551,622,A,1
9714,18,551,622,A,1
9715,12,551,622,A,1
9716,14,551,622,B,1
9717,12,551,622,A,1
9718,12,551,622,A,1
9719,3,551,622,A,1
9720,3,551,622,A,1
9721,12,551,622,A,1
9722,13,551,622,B,1
9723,2,551,622,B,1
9724,8,551,622,B,1
9725,3,551,622,A,1
9726,12,551,622,A,1
9727,13,551,622,B,1
9728,2,551,622,B,1
9729,8,551,622,B,1
9730,12,551,622,A,1
9731,3,551,622,A,1
9732,12,551,622,A,1
9733,13,551,622,B,1
9734,19,551,622,B,1
9735,15,551,622,A,1
9736,3,552,622,A,1
9737,11,552,622,B,1
9738,5,552,622,B,1
9739,5,552,622,B,1
9740,14,552,622,B,1
9741,6,552,622,A,1
9742,22,552,622,A,1
9743,10,552,622,A,1
9744,12,552,622,A,1
9745,3,553,622,A,1
9746,19,553,622,B,1
9747,1,553,622,B,1
9748,5,553,622,B,1
9749,14,553,622,B,1
9750,14,553,622,B,1
9751,6,553,622,A,1
9752,17,553,622,A,1
9753,10,553,622,A,1
9754,12,553,622,A,1
9755,3,553,622,A,1
9756,3,553,622,A,1
9757,12,553,622,A,1
9758,12,553,622,A,1
9759,5,553,622,B,1
9760,14,553,622,B,1
9761,6,553,622,A,1
9762,22,553,622,A,1
9763,9,553,622,A,1
9764,12,553,622,A,1
9765,3,554,622,A,1
9766,5,554,623,B,1
9767,15,554,623,A,1
9768,12,554,623,A,1
9769,12,554,623,A,1
9770,12,554,623,A,1
9771,3,554,623,A,1
9772,12,554,623,A,1
9773,13,554,623,B,1
9774,20,554,623,B,1
9775,16,554,623,B,1
9776,5,554,623,B,1
9777,6,554,623,A,1
9778,21,554,623,A,1
9779,18,554,623,A,1
9780,12,554,623,A,1
9781,12,554,623,A,1
9782,13,554,623,B,1
9783,7,554,623,B,1
9784,8,554,623,B,1
9785,5,554,623,B,1
9786,14,554,623,B,1
9787,5,554,623,B,1
9788,14,554,623,B,1
9789,6,554,623,A,1
9790,22,554,623,A,1
9791,9,554,623,A,1
9792,12,554,623,A,1
9793,13,554,623,B,1
9794,7,554,623,B,1
9795,11,554,623,B,1
9796,5,554,623,B,1
9797,12,554,623,A,1
9798,13,554,623,B,1
9799,19,554,623,B,1
9800,16,554,623,B,1
9801,14,554,623,B,1
9802,6,554,623,A,1
9803,21,554,623,A,1
9804,9,554,623,A,1
9805,3,555,623,A,1
9806,5,555,623,B,1
9807,14,555,623,B,1
9808,6,555,623,A,1
9809,17,555,623,A,1
9810,15,555,623,A,1
9811,3,555,623,A,1
9812,12,555,623,A,1
9813,12,555,623,A,1
9814,13,555,623,B,1
9815,20,555,623,B,1
9816,11,555,623,B,1
9817,5,555,624,B,1
9818,21,555,624,A,1
9819,16,555,624,B,1
9820,14,555,624,B,1
9821,6,555,624,A,1
9822,17,555,624,A,1
9823,11,555,624,B,1
9824,12,555,624,A,1
9825,13,555,624,B,1
9826,7,555,624,B,1
9827,16,555,624,B,1
9828,5,555,624,B,1
9829,6,555,624,A,1
9830,17,555,624,A,1
9831,9,555,624,A,1
9832,12,555,624,A,1
9833,3,556,624,A,1
9834,14,556,624,B,1
9835,3,557,624,A,1
9836,19,557,624,B,1
9837,11,557,624,B,1
9838,5,557,624,B,1
9839,14,557,624,B,1
9840,6,557,624,A,1
9841,17,557,624,A,1
9842,15,557,624,A,1
9843,3,557,624,A,1
9844,13,557,624,B,1
9845,7,557,624,B,1
9846,16,557,624,B,1
9847,5,557,624,B,1
9848,5,557,624,B,1
9849,14,557,624,B,1
9850,6,557,624,A,1
9851,4,557,624,A,1
9852,9,557,624,A,1
9853,12,557,624,A,1
9854,12,557,624,A,1
9855,13,557,624,B,1
9856,2,557,624,B,1
9857,16,557,624,B,1
9858,14,557,624,B,1
9859,14,557,625,B,1
9860,12,557,625,A,1
9861,3,558,625,A,1
9862,14,558,625,B,1
9863,5,558,626,B,1
9864,21,558,626,A,1
9865,10,558,626,A,1
9866,3,559,626,A,1
9867,11,559,626,B,1
9868,14,559,626,B,1
9869,6,559,626,A,1
9870,17,559,626,A,1
9871,15,559,626,A,1
9872,12,559,626,A,1
9873,13,559,626,B,1
9874,2,559,626,B,1
9875,11,559,626,B,1
9876,14,559,626,B,1
9877,6,559,626,A,1
9878,17,559,626,A,1
9879,10,559,626,A,1
9880,12,560,626,A,1
9881,8,560,626,B,1
9882,14,560,626,B,1
9883,6,560,626,A,1
9884,21,560,626,A,1
9885,10,560,626,A,1
9886,3,561,626,A,1
9887,16,561,626,B,1
9888,14,561,626,B,1
9889,14,561,626,B,1
9890,5,561,627,B,1
9891,18,561,627,A,1
9892,12,561,627,A,1
9893,13,561,627,B,1
9894,19,561,627,B,1
9895,10,561,627,A,1
9896,3,562,627,A,1
9897,14,562,628,B,1
9898,4,562,628,A,1
9899,15,562,628,A,1
9900,12,563,628,A,1
9901,8,563,628,B,1
9902,14,563,628,B,1
9903,5,563,628,B,1
9904,14,563,628,B,1
